Route ID,Direction,Route Length (miles),Stops per Mile,Mean Stop Spacing (ft),Stop Spacing Std Dev (ft),% Bus Lane Coverage,Stop Signs per Mile,Street Lights per Mile,Right Angle Turns,Curvature per Mile,Borough,Type
M12,N,3.566892571623817,5.887477567186672,941.6434409628348,359.2756865110359,5.344016609362802,0.5607121492558734,12.335667283629215,10.0,159.4133478080983,Manhattan,Local
M12,S,3.336020002985978,5.6954094948452445,978.5658675425536,301.30796159190965,9.156625494526372,0.2997583944655391,15.587436512208036,10.0,159.4133478080983,Manhattan,Local
M125,E,3.1947646436860127,6.26024206181419,887.8006743546481,716.6119967639609,39.13949300840606,0.3130121030907095,12.20747202053767,7.0,108.99840852436404,Manhattan,Local
M125,W,3.498795805541963,6.002065043846451,923.6670599581032,499.16423870076505,36.30895560231382,0.8574378634066359,11.146692224286266,7.0,108.99840852436404,Manhattan,Local
M14A+,E,3.2069492625937803,6.236456632876069,891.1801788663399,318.9468581108922,56.23857144368054,0.3118228316438035,16.526610077121582,7.0,126.79441196022512,Manhattan,SBS
M14A+,W,3.600513632022663,6.110239329281763,905.259363243922,310.3585368551309,55.835285708828266,0.2777381513309892,14.997860171873418,7.0,126.79441196022512,Manhattan,SBS
M14D+,E,3.5298138647009885,6.515924318277994,847.1495001606218,230.99408261179653,60.24198478284263,0.2833010573164345,11.048741235340946,12.0,159.45933345868156,Manhattan,SBS
M14D+,W,3.1199151014945823,6.730952387114649,823.6521770254315,202.3495188447727,71.34822784279697,0.3205215422435547,13.461904774229298,12.0,159.45933345868156,Manhattan,SBS
M15+,N,8.608923641215924,2.439329337231055,2272.748475635669,733.6084156410777,73.17183520999151,0.1161585398681454,17.888415139694402,7.0,62.63126583817435,Manhattan,SBS
M15+,S,8.652643124332409,2.427004060868424,2284.2958653441347,758.5851520189411,77.48378765930562,0.1155716219461154,18.14474464554012,7.0,62.63126583817435,Manhattan,SBS
M20,N,6.323244308872286,6.484013268706379,834.6570566005182,381.4839755370483,12.460725073550616,1.4233199858135954,17.237986494853544,22.0,181.1338131155863,Manhattan,Local
M21,E,2.481481852774111,8.462685300931607,655.1111673277246,304.1842034532786,0.9998929870925692,0.8059700286601531,12.89552045856245,12.0,198.0686235221333,Manhattan,Local
M22,E,2.7254867704414174,7.705045655605534,719.503961473996,359.7318576243336,9.362366569845088,1.1007208079436477,12.47483582336134,15.0,318.62300630979973,Manhattan,Local
M22,W,2.906675545496068,7.568784219514726,730.8118113085395,338.0221444335668,0.8224294982413113,0.6880712926831569,11.35317632927209,15.0,318.62300630979973,Manhattan,Local
M23+,E,2.3759009987895405,6.313394374446624,896.040103237997,133.08094148793484,61.72629148340566,0.4208929582964416,10.94321691570748,6.0,235.36852500897933,Manhattan,SBS
M23+,W,2.4612555138568566,6.500747244615635,866.3566050916307,197.57697697096705,59.83687638766748,0.4062967027884772,12.188901083654317,6.0,235.36852500897933,Manhattan,SBS
M3,N,10.8769511014559,7.355002266148999,726.9636991842185,282.27828607412283,8.811882169454346,0.183875056653725,17.560067910430735,21.0,104.34923891919716,Manhattan,Local
M3,S,10.47314916507465,7.73406343434073,691.2240510704335,191.00816949188663,36.59745526854416,0.0954822646214905,18.046148013461703,21.0,104.34923891919716,Manhattan,Local
M31,E,3.947670196232961,7.599419026601389,718.7470472784998,190.7295552429413,28.515126006753288,0.2533139675533796,14.18558218298926,9.0,119.42852758945254,Manhattan,Local
M31,W,3.790802127055263,7.12250312600038,769.824431955838,258.6091154421359,28.31460282607676,0.2637964120740881,14.772599076148936,9.0,119.42852758945254,Manhattan,Local
M34A+,E,2.709110659756176,5.536872385032078,1021.709448262074,319.65178131571975,64.99533170765672,0.7382496513376103,13.657618549745791,6.0,121.013808469394,Manhattan,SBS
M34A+,W,2.21422354594247,6.32275816308375,899.3109904091335,400.6873369374028,56.99462643171636,0.4516255830774107,12.19389074309009,6.0,121.013808469394,Manhattan,SBS
M35,E,2.709561815602356,4.059697009553044,1430.6010396637553,1376.2950004437905,0.6989150127291335,2.583443551533755,1.8453168225241108,19.0,310.73454677035323,Manhattan,Local
M42,E,2.1188481209448446,7.551272713621975,745.8080671734784,206.7163908106182,88.64553622039043,0.4719545446013734,12.27081815963571,5.0,147.06145589448067,Manhattan,Local
M42,W,2.0764317335438083,7.223931207408285,783.0409705281348,184.2530031316535,90.95323086157148,0.4815954138272189,13.003076173334913,5.0,147.06145589448067,Manhattan,Local
M50,E,2.443922060925245,6.956031974916569,806.4824083979606,306.5679591616852,6.935897430460986,0.4091783514656805,9.820280435176333,7.0,159.69271456396962,Manhattan,Local
M50,W,2.138433685875783,7.014479849935977,806.4193441849444,183.99091886958985,2.034980140133359,0.4676319899957318,8.417375819923173,7.0,159.69271456396962,Manhattan,Local
M55,N,4.194357287888937,7.390882052301896,738.2045353398487,247.33661819466164,32.1347204568084,0.2384155500742547,18.834828455866123,5.0,52.1459258485444,Manhattan,Local
M55,S,4.528071773762053,7.950404012719559,683.0914106454153,244.4512777689298,49.02153094114166,0.2208445559088766,17.88840902861901,5.0,52.1459258485444,Manhattan,Local
M57,E,2.911726515595929,7.555654654433563,732.0800767447023,202.93623631301648,36.64963768489015,0.3434388479287983,11.333481981650344,8.0,128.09568887310348,Manhattan,Local
M57,W,2.716276966697962,7.363019399421912,754.8317387770452,196.7992913202179,43.20695204670788,0.3681509699710956,12.148982009046154,8.0,128.09568887310348,Manhattan,Local
M60+,E,9.18136403130307,2.069409287685483,2693.190305587006,2629.5421484606018,13.479584481326205,0.1089162782992359,4.465567410268673,12.0,70.47501704776197,Manhattan,SBS
M66,E,2.056458045614874,6.807821841954498,835.2301296158607,732.2044471444866,1.5113105068265489,0.4862729887110356,7.780367819376569,7.0,158.1077277550861,Manhattan,Local
M66,W,1.9419208663453804,6.179448507901114,932.109996389566,778.4327081384581,4.208296514250791,0.5149540423250929,7.2093565925513,7.0,158.1077277550861,Manhattan,Local
M7,N,7.8377315183490195,7.910452132080687,678.4132344279236,148.71534305890694,16.763794644006833,0.1275879376142046,16.458843952232396,15.0,92.47021131715196,Manhattan,Local
M7,S,7.647554777134528,7.322602012271263,734.163110170831,217.31720409330137,9.73107581799152,0.1307607502191297,17.65270127958251,15.0,92.47021131715196,Manhattan,Local
M72,E,2.9450804897937224,6.451436579015464,863.8902770061585,745.9609285662943,1.2665999693470047,0.3395492936323928,9.507380221707,20.0,302.01658760019114,Manhattan,Local
M72,W,3.078530590971816,6.171775604803124,903.0356400183994,646.5002926094343,12.766145372923528,0.6496605899792762,9.420078554699506,20.0,302.01658760019114,Manhattan,Local
M79+,E,2.270484674200353,5.725649746822668,998.9998291548484,592.6665668946715,38.90534043251379,0.4404345959094359,7.487388130460411,10.0,171.8599327223091,Manhattan,SBS
M79+,W,3.0079689401563154,4.654303378302989,1221.697377849651,1182.2453051562854,32.689396238740706,0.3324502413073563,9.973507239220693,10.0,171.8599327223091,Manhattan,SBS
M8,E,2.133992577261317,9.840709018280924,563.3722517989228,162.69145067405842,0.5825558784846643,0.4686051913467107,11.246524592321055,6.0,160.20848060435696,Manhattan,Local
M8,W,2.0444497898222878,10.271712274149522,539.7347445130838,173.39628492678295,0.6080740327511357,0.489129155911882,11.249970585973289,6.0,160.20848060435696,Manhattan,Local
M86+,E,2.359321670085845,6.781610241140975,830.4806928238335,410.7580453210719,14.31296419469558,0.4238506400713109,8.900863441497531,10.0,215.91877077904223,Manhattan,SBS
M86+,W,2.28874500541148,6.553810041981167,863.1803755680895,426.7782532914041,16.16531049842738,0.4369206694654111,9.175334058773634,10.0,215.91877077904223,Manhattan,SBS
M9,N,4.515694354028952,5.536247150495189,993.4499078101876,739.5746449008018,12.774501933326038,0.4428997720396151,14.837142363327107,23.0,243.05797810337296,Manhattan,Local
M9,S,5.126949449692683,6.046480524955866,902.3387264014106,745.0429018550548,16.494615644951548,0.9752387943477204,13.848390879737629,23.0,243.05797810337296,Manhattan,Local
M90,N,3.5102048226740354,2.279069286306116,2647.697351959844,1418.675471897426,13.463035285584468,1.139534643153058,10.540695449165788,11.0,207.67563942776,Manhattan,Local
M90,S,3.404477149614129,2.349846877634863,2567.9314361715005,1399.4519475862592,12.313375284630643,0.8811925791130736,10.86804180906124,11.0,207.67563942776,Manhattan,Local
M96,E,1.804643158461716,6.095387860155378,952.8283607408246,834.1333868910035,54.12484989102908,0.5541261691050343,7.757766367470481,12.0,287.6027405242625,Manhattan,Local
M96,W,1.916702804217092,6.260751522665817,920.0077066951926,711.4250015405552,52.31718924528549,0.5217292935554848,9.391127283998726,12.0,287.6027405242625,Manhattan,Local
M98,N,7.454788495297836,2.4145554245239333,2315.3585937313283,4165.833741290607,18.626713172451517,0.1341419680291074,10.060647602183057,9.0,55.82960386913334,Manhattan,Local
M98,S,7.178228287263354,2.3682724092467,2368.790313012581,3866.4787211258654,20.08954709064068,0.2786202834407882,11.284121479351926,9.0,55.82960386913334,Manhattan,Local
Q10,N,5.77789242533658,3.634543264930497,1525.3538878483123,1113.0850051191453,0.0,0.3461469776124283,7.269086529860994,17.0,150.5643901450842,Queens,Local
Q10,S,5.978023503723664,3.6801461195822287,1503.0323051989085,989.9208818283216,0.0,0.8363968453595974,6.691174762876779,17.0,150.5643901450842,Queens,Local
Q100,N,5.720118350748188,2.0978586917577338,2745.6323231138263,1530.8744169899128,30.26586866399812,0.8741077882323891,5.769111402333768,11.0,87.79018168092867,Queens,Local
Q100,S,5.514683942875863,2.176008656942559,2645.8363945825467,1463.804554470702,31.393333466690205,0.5440021642356397,5.802689751846823,11.0,87.79018168092867,Queens,Local
Q101,N,4.590115881841997,5.01076674142052,1101.6278116420792,436.3242736135351,0.0,0.8714376941600905,9.367955212220972,4.0,77.75604003237126,Queens,Local
Q101,S,4.276276139927754,4.910814763322274,1128.9328958488263,519.8279394009128,0.0,0.2338483220629654,9.353932882518617,4.0,77.75604003237126,Queens,Local
Q102,S,2.608284158772,4.600725714505621,1251.9595216329978,505.3170192547989,0.2390749459690416,3.8339380954213502,8.051270000384836,4.0,140.0628325198333,Queens,Local
Q103,N,4.021136235956516,5.222404506522443,1061.5686642589278,343.10716436726403,5.608980862144237,1.7408015021741474,7.460577866460632,16.0,211.00465307863792,Queens,Local
Q103,S,3.709649078531286,5.391345536089991,1030.8865461641387,371.10306992896005,6.079946798186038,1.0782691072179984,8.356585580939488,16.0,211.00465307863792,Queens,Local
Q104,N,2.793637455178467,5.011387563568313,1134.615939812817,290.2858089205666,0.2225025862410237,0.3579562545405938,12.528468908920782,6.0,129.23075921417745,Queens,Local
Q104,S,2.655782052073818,5.648053833441251,1001.6092310678398,144.9809185249234,0.234050045985646,0.3765369222294167,12.049181511341336,6.0,129.23075921417745,Queens,Local
Q107,E,2.699410224443896,2.963610320342503,2036.0960238732569,719.308165060115,0.0,0.3704512900428128,12.224892571412823,3.0,75.2838631718082,Queens,Local
Q107,W,3.115845876677706,2.5675210894994773,2259.487868094586,1216.9003623441415,0.2997666914801448,0.3209401361874346,11.553844902747649,3.0,75.2838631718082,Queens,Local
Q109,N,8.230035738988157,0.4860246208957265,14484.862900619157,12777.3508366953,0.8958279437576178,0.2430123104478632,3.888196967165813,7.0,39.28318781566995,Queens,Local
Q109,S,8.714363154864538,0.4590123143728658,15337.279152561585,14014.525565784048,1.1437625385968653,0.3442592357796493,4.704876222321874,7.0,39.28318781566995,Queens,Local
Q110,E,5.445419224931039,4.040092982974807,1369.1324935691252,393.1510281592082,8.432139732903593,0.1836405901352185,12.854841309465296,7.0,55.45943474510702,Queens,Local
Q110,W,5.853146004150443,3.929510725290432,1404.7506540421118,386.3272354699103,5.401859436109037,1.0250897544235908,12.301077053083093,7.0,55.45943474510702,Queens,Local
Q111,N,9.999145734057803,3.200273388456148,1703.0754393589066,868.8233842141199,3.261268628256628,0.7000598037247823,4.600392995905712,8.0,46.13902293410541,Queens,Local
Q111,S,9.769373785168824,3.2755425991152216,1663.9320894349162,835.6087184915191,2.288093819868783,0.7165249435564547,4.60623178000578,8.0,46.13902293410541,Queens,Local
Q112,E,6.083002900801193,4.602989749735631,1189.5614371571266,322.48207775808874,9.759196252602209,1.4795324195578814,10.521119427967156,21.0,178.79545924519385,Queens,Local
Q112,W,5.778784113726498,4.845309921422893,1130.067582343575,256.5133286000487,7.83111412156146,1.2113274803557232,10.901947323201508,21.0,178.79545924519385,Queens,Local
Q113,N,10.425643798437374,1.822429421849975,3058.176844556886,2614.247962916909,3.1278651662783936,0.1918346759842079,5.467288265549925,13.0,59.66998386402336,Queens,Local
Q113,S,10.124620352722935,1.8766135754305195,2969.888293525746,2619.2021794457773,2.207820397139179,0.2963074066469242,5.23476418409566,13.0,59.66998386402336,Queens,Local
Q114,N,11.261403080886778,2.663966451118066,2050.344559081269,1907.3510771644844,2.8957317378623437,0.2663966451118065,5.239134020532196,18.0,81.09139457862501,Queens,Local
Q114,S,10.94767258107604,2.740308479069559,1993.2312085919937,1904.8529707529103,2.0418348438348923,0.2740308479069559,5.023898878294191,18.0,81.09139457862501,Queens,Local
Q115,N,3.9058464949257616,5.1205289368086495,1085.3985187265346,309.765926466516,8.349048178905864,0.2560264468404324,8.448872745734272,7.0,82.20413706911245,Queens,Local
Q115,S,3.6043205170060295,4.994006475026785,1119.4452824364655,418.7913777796791,6.201832829848112,0.2774448041681547,8.87823373338095,7.0,82.20413706911245,Queens,Local
Q12,E,5.670418089528644,4.056138301772363,1360.9003414868746,280.2112279541197,0.0,0.176353839207494,11.639353387694609,5.0,38.08300905723922,Queens,Local
Q12,W,5.703185818209225,4.032833706130568,1368.755568774459,604.8445200075695,2.636184671922244,0.1753405959187203,12.0985011183917,5.0,38.08300905723922,Queens,Local
Q121,E,11.662141414481797,0.8574754536574404,6841.763915401203,6997.001929679779,1.6949848479142122,0.5144852721944642,5.144852721944642,18.0,81.58166959850189,Queens,Local
Q121,W,11.15047835124022,0.807140260399588,7359.315711818544,9687.066980376338,2.844811771201837,0.3587290046220391,4.573794808930998,18.0,81.58166959850189,Queens,Local
Q13,E,5.7339550144170754,3.4879938802647263,1593.4272919651237,767.3071569207721,0.0,0.1743996940132363,9.41758347671476,12.0,93.41728790603716,Queens,Local
Q14,N,5.639133603090264,4.965301759237608,1102.7571330157998,288.30188959916734,5.71677089475259,1.7733220568705743,8.511945872978757,15.0,174.5353257858486,Queens,Local
Q14,S,5.975312211792092,4.35123706987056,1261.9796836271764,415.5963391066912,2.352129122093027,1.5061974472628863,8.70247413974112,15.0,174.5353257858486,Queens,Local
Q15,N,4.147126666289287,5.063746948146658,1094.823118844697,190.21524596338335,0.0,3.858092912873644,4.099223719928247,17.0,190.25406045340895,Queens,Local
Q16,E,4.568028650353494,4.816081877747756,1148.5324970054346,269.0901785726961,0.0,0.8756512504995919,5.253907502997552,11.0,143.73274941800267,Queens,Local
Q16,W,4.723642319060911,4.869123961225866,1132.4600020792775,262.1568016493733,0.0,1.2702062507545735,4.869123961225866,11.0,143.73274941800267,Queens,Local
Q18,E,5.542196890288048,5.232582056191216,1045.096557864027,300.64427036500655,0.1121554826494382,3.247809552118686,10.28473024837584,22.0,220.6924291542078,Queens,Local
Q18,W,5.510217631558873,5.262950021049483,1039.0615376413928,251.2226319639683,0.2275795968692787,3.992582774589263,9.255532795638745,22.0,220.6924291542078,Queens,Local
Q19,E,6.140159642504047,4.071555375684765,1349.8842670620943,1070.5068314104744,3.457576087865713,0.8143110751369531,6.188764171040844,9.0,79.21645736702388,Queens,Local
Q19,W,6.454130723229974,3.873488324309728,1419.899340749267,1632.9768507017654,5.120257800003065,1.394455796751502,5.422883654033618,9.0,79.21645736702388,Queens,Local
Q2,W,4.341964446521192,4.606209987745091,1206.5993174712112,859.5980146007398,24.21728555496433,2.3031049938725454,9.212419975490182,11.0,126.74129600821384,Queens,Local
Q20,N,8.672011193636662,4.6125401716906405,1174.053256457716,383.7491330818537,27.4545410722927,0.115313504292266,10.262901882011674,18.0,121.46597091282943,Queens,Local
Q20,S,8.997264904765387,4.668085295316221,1158.2711000090092,352.8449345700753,27.139654360558747,0.1111448879837195,10.781054134420796,18.0,121.46597091282943,Queens,Local
Q23,N,6.393622117029467,4.692175960805495,1164.0757323981811,600.7263540299191,1.7518024602499451,1.094841057521282,10.166381248411906,13.0,124.90636056619203,Queens,Local
Q23,S,5.607133975184315,4.815294251839679,1138.670678291537,340.99848253848785,0.1114605830921457,1.426753852396942,9.987276966778593,13.0,124.90636056619203,Queens,Local
Q24,E,8.097894483680854,6.050955603181349,890.768393204894,392.8164692432364,4.50199031429144,0.7409333391650632,9.385155629424132,13.0,118.83291594941824,Queens,Local
Q24,W,8.301496954215345,6.143470301955981,876.3682052316996,453.1587780303904,5.57701318316645,0.1204602019991368,10.118656967927498,13.0,118.83291594941824,Queens,Local
Q25,N,8.306389158702476,4.454402423613354,1218.270243441942,381.0407358465487,6.982568277892655,1.324281801614781,9.149583356611211,21.0,134.26835823498166,Queens,Local
Q25,S,8.415941149694378,4.396418575401237,1234.3362704843616,365.6108253764649,11.5570629263243,1.3070433602544216,9.268125645440444,21.0,134.26835823498166,Queens,Local
Q26,N,5.9713445673821335,4.8565276501392285,1126.0247403967448,251.4505250797487,6.835921446840826,1.6746647069445617,6.866125298472702,9.0,85.23242710049591,Queens,Local
Q26,S,6.053180124793288,4.6256677354295945,1183.7227248560152,258.2860298360048,7.561838184218287,1.6520241912248552,6.773299184021907,9.0,85.23242710049591,Queens,Local
Q28,E,4.853841137366356,4.326470398533559,1281.4039720643332,703.3920779386364,0.0,1.8542015993715253,7.416806397486101,23.0,213.88092672579944,Queens,Local
Q29,N,3.616336502505828,5.253935851056599,1060.7920407350427,364.7227496312573,14.285814984329054,2.488706455763652,6.913073488232367,10.0,170.69503199909235,Queens,Local
Q29,S,3.890208674391,4.884056766691158,1141.111241954677,417.90126678641207,6.093474576599447,1.0282224771981383,8.225779817585108,10.0,170.69503199909235,Queens,Local
Q3,N,11.500439821221551,3.304221455068118,1641.1344411914724,2159.517533525572,9.26281174318135,1.1303915504180404,6.869302498694245,18.0,81.76802198958858,Queens,Local
Q3,S,11.416522451367108,3.5912862410295814,1506.980963580458,1264.7421421871666,11.28344963840874,0.963515820764034,6.569426050663868,18.0,81.76802198958858,Queens,Local
Q30,E,7.933026771577174,3.277437571892993,1675.4544721515338,897.3037074917321,14.109939832406754,0.3781658736799607,6.302764561332679,8.0,82.19103790081415,Queens,Local
Q32,E,7.270603780210162,3.988664611175076,1371.0214746484546,1438.1923159099117,12.261536989658332,0.137540159006037,10.728132402470893,10.0,64.59965054272901,Queens,Local
Q32,W,7.506057748233872,4.129997535296622,1321.0661636891614,1456.4454990385052,17.347829323826172,0.1332257269450523,10.924509609494288,10.0,64.59965054272901,Queens,Local
Q33,N,2.8374808518584778,3.876678143147743,1498.1818132635758,613.8483037921753,0.2194559109553399,2.1145517144442234,7.753356286295486,7.0,217.0010966623368,Queens,Local
Q33,S,2.2469907717298643,4.895436215579808,1186.3890338310507,330.232228189513,0.2767853728096583,0.8900793119236016,9.790872431159617,7.0,217.0010966623368,Queens,Local
Q36,E,9.62300269180858,3.4292830478048915,1587.7954441484158,837.340032548451,22.58545012166768,0.1039176681152997,8.833001789800477,11.0,67.19540006222614,Queens,Local
Q36,W,9.438079732744576,3.4964739580986417,1557.283155902855,849.0456871517715,20.15924607662012,0.1059537563060194,9.112023042317672,11.0,67.19540006222614,Queens,Local
Q38,E,4.185656082960059,5.733868125884679,960.8810138618484,330.9751474231564,0.297861183944186,3.822578750589786,7.167335157355849,13.0,220.66569140612165,Queens,Local
Q38,W,3.9386446166222826,5.585677851500814,990.2875960383504,313.4241444542446,0.3166189386536038,3.808416716932373,7.870727881660239,13.0,220.66569140612165,Queens,Local
Q39,N,6.653049447288925,4.659517450698085,1170.9256848541895,476.6513453280261,0.0,0.9018420872318876,10.822105046782651,21.0,216.818317977792,Queens,Local
Q39,S,6.623875732496905,4.529070473472084,1205.9976690085473,471.0594113548013,0.0,1.358721142041625,10.567831104768194,21.0,216.818317977792,Queens,Local
Q4,E,4.652057134240584,4.944049339100516,1116.4859277072192,672.0403247874096,36.50925257000582,0.2149586669174137,9.458181344366205,12.0,111.3768712979038,Queens,Local
Q40,N,3.05579829601582,3.9269607603504846,1466.7831820875936,885.4913063495826,10.280895562381072,5.56319441049652,5.56319441049652,18.0,259.64944476730875,Queens,Local
Q40,S,3.0132118337074387,3.982461460479288,1446.3349077977407,868.6460944887752,10.523521962323256,5.641820402345658,5.641820402345658,18.0,259.64944476730875,Queens,Local
Q42,W,2.335493417946628,5.56627558874888,1027.6100644686446,401.9085537339373,19.549687879435567,4.709925498172129,5.138100543460504,21.0,412.0299801746508,Queens,Local
Q43,E,6.652437754061658,3.4573792119974827,1596.583836482081,954.574899758049,37.272069811109766,0.1503208353042383,13.07791267146874,8.0,56.94527999998398,Queens,Local
Q44+,N,13.49390239391481,2.297333943513606,2374.9189325975062,2606.630269110278,20.71152137338398,0.074107546564955,6.966109377105773,30.0,117.89521472047724,Queens,SBS
Q44+,S,14.045048159591156,2.278383073976693,2392.188847827139,2559.672785901211,20.350920794579487,0.213598413185315,7.4759444614860255,30.0,117.89521472047724,Queens,SBS
Q45,E,3.607920203606739,3.880351895256603,1464.5292566561318,392.4570474536466,0.1351219095586649,0.2771679925183288,5.543359850366576,4.0,78.44209988629946,Queens,Local
Q45,W,3.592029479916582,3.8975181240230583,1458.9033209306003,577.5588498728009,0.0,0.2783941517159327,5.567883034318655,4.0,78.44209988629946,Queens,Local
Q47,N,6.195007614115192,5.16544966419229,1055.149683952523,331.92501799596624,0.2966102243391846,1.6142030200600908,6.94107298625839,25.0,224.58964880779385,Queens,Local
Q48,E,7.832696047967349,3.447088950554481,1590.6398128179849,856.013711877886,0.0622397439198711,1.5320395335797692,5.362138367529193,10.0,75.32378744084248,Queens,Local
Q48,W,7.363435589398018,3.395154299440789,1619.9486429233243,926.1304605372296,0.0,0.271612343955263,5.568053051082893,10.0,75.32378744084248,Queens,Local
Q49,E,2.6154483558281947,6.117497967163462,920.6217250975042,308.1359879587057,0.2526039384433023,0.3823436229477164,11.087965065483775,10.0,223.48857379161024,Queens,Local
Q49,W,2.49738964938433,6.006271389687981,941.8718103945224,236.96025164119425,0.2490601617731831,0.8008361852917308,12.012542779375964,10.0,223.48857379161024,Queens,Local
Q50,S,11.832820442960388,2.281789040081556,2402.9727668781097,2917.872098283521,1.788312482837172,0.5915749363174405,3.295917502340026,19.0,88.85107572817095,Queens,Local
Q51,E,5.538333115247886,2.527836392046524,2249.391649627699,1099.287151154548,0.2270277774255585,0.1805597422890374,10.111345568186096,6.0,66.84090581590736,Queens,Local
Q51,W,5.683441614660949,2.4632961767190045,2308.34981998752,833.0544329059234,0.2220206662055261,0.3518994538170006,10.55698361451002,6.0,66.84090581590736,Queens,Local
Q52+,N,13.388871463492997,1.6431556655082311,3366.277194806339,2679.600967403837,27.453316447954567,0.2240666816602133,5.452289253731859,10.0,35.71347274821232,Queens,SBS
Q52+,S,12.956822666645609,1.6207677252587336,3420.5959513810994,2747.0639014066955,21.62823272793589,0.3087176619540445,4.553585513822156,10.0,35.71347274821232,Queens,SBS
Q53+,N,14.580880990108849,1.5774081151613804,3499.3885950455806,2563.962870396377,32.469029935991536,0.4800807307012896,5.69238580688672,15.0,47.65293077750956,Queens,SBS
Q53+,S,14.204658304780995,1.6191871361142611,3409.1179931474394,2559.908354993519,26.91737266002197,0.4223966442037203,4.927960849043404,15.0,47.65293077750956,Queens,SBS
Q54,E,9.585308739181375,4.590358140488834,1176.9811055397272,507.1826813547078,8.333935145470106,0.2086526427494924,11.475895351222086,12.0,68.1275259112942,Queens,Local
Q54,W,9.747793398297194,4.1034927973532405,1319.6994993004598,495.8379000285347,8.195014404937726,0.205174639867662,11.489779832589072,12.0,68.1275259112942,Queens,Local
Q55,E,4.195187600476162,5.244103981786883,1054.7840652924388,354.7999369752304,0.3119067836317624,0.2383683628084947,10.964944689190755,1.0,14.631878014835015,Queens,Local
Q55,W,4.1968308332269,5.242050698308567,1055.2007531080762,408.2814245645477,0.3117846905202996,0.2382750317412985,10.960651460099731,1.0,14.631878014835015,Queens,Local
Q56,E,6.5781710534366775,6.232735462021788,868.3123698086529,360.12356347094453,12.253165118167942,0.3040358761961848,10.489237728768376,1.0,43.87688155336346,Queens,Local
Q56,W,6.579231162241645,6.079737740415764,890.7266804265612,308.60406827771465,12.317328175741252,0.1519934435103941,10.183560715196403,1.0,43.87688155336346,Queens,Local
Q58,W,8.310308166061182,3.609974431816893,1513.0395408400486,943.092248997832,7.74985558836359,0.6016624053028155,10.589258333329552,20.0,128.93075531054168,Queens,Local
Q59,E,7.221859956733437,5.400270876706439,1002.600284735462,352.8375972371797,0.0860717002939799,0.5538739360724553,9.277388429213625,22.0,161.49858228918754,Queens,Local
Q59,W,7.089724079683967,5.359870084209807,1011.7214792273948,379.3894318260482,1.4240594881029542,0.84629527645418,8.88610040276889,22.0,161.49858228918754,Queens,Local
Q6,N,5.358251413510953,4.292445095428889,1285.974280239619,430.6597305954085,18.13623921816839,0.373256095254686,8.958146286112465,13.0,109.22053904641182,Queens,Local
Q6,S,5.470152481872187,4.204635990718879,1312.8365956493249,417.5880796522149,12.971840099004003,0.1828102604660382,9.506133544233988,13.0,109.22053904641182,Queens,Local
Q61,N,4.808274136996491,3.3275972925275985,1692.4989967341862,468.0118924988663,5.24019310643489,2.4956979693956987,5.199370769574372,24.0,263.36016180019107,Queens,Local
Q61,S,4.646206405893186,3.443669652666703,1633.1934010533214,342.525423948797,4.39966925688559,2.1522935329166897,5.165504479000055,24.0,263.36016180019107,Queens,Local
Q63,E,6.367285772456714,3.455161396268171,1599.82752906087,1521.3045217972278,43.62514688533337,0.1570527907394623,13.50654000359376,3.0,49.17182561455817,Queens,Local
Q63,W,6.391291070717941,3.285721111374927,1687.2907203591574,1570.6823759266351,6.90086046335441,0.1564629100654727,10.95240370458309,3.0,49.17182561455817,Queens,Local
Q64,E,2.7324678571898486,4.757603997351167,1199.045501916289,567.2597740470345,0.0,0.365969538257782,6.587451688640076,5.0,113.04633654515706,Queens,Local
Q64,W,2.3830192886258663,5.035628564685108,1143.7983762128486,595.8024562358945,0.0,0.4196357137237591,7.553442847027663,5.0,113.04633654515706,Queens,Local
Q65,S,6.312537259769059,4.277202476423526,1281.1413969368637,408.0209901532784,11.283123765047511,0.1584149065342046,8.871234765915462,17.0,139.4130536949235,Queens,Local
Q66,W,7.129358601953904,4.067687097693772,1344.3912101839103,1205.4477548968937,16.714267373386964,0.4207952170028039,11.221205786741438,12.0,90.41696213392636,Queens,Local
Q67,E,6.410888772460679,3.899615308784136,1410.383975645521,653.8443621427393,0.0,1.7158307358650196,5.77143065700052,22.0,219.87866528274725,Queens,Local
Q67,W,6.342894735248982,4.256731528264933,1288.0900390508457,523.8698896590231,0.0,1.1035970628835012,5.990955484224721,22.0,219.87866528274725,Queens,Local
Q69,N,4.892090531356715,5.519112908262582,993.4594256626696,267.0894856784584,35.38874327567717,0.8176463567796418,10.016167870550612,9.0,97.33796315199828,Queens,Local
Q69,S,4.79303245491767,5.424540777587246,1012.2779647297704,272.16498179101063,36.12003292874144,0.4172723675067111,10.223173003914424,9.0,97.33796315199828,Queens,Local
Q72,N,4.188984283256032,4.058263018066557,1382.3648134744908,1357.5635239735466,0.1571272524115556,0.2387213540039151,8.116526036133115,6.0,104.586933790828,Queens,Local
Q72,S,3.922021545495476,4.844440495698423,1150.454880996176,520.8236962000504,0.1678222901783513,0.7649116572155404,8.923969334181306,6.0,104.586933790828,Queens,Local
Q74,E,6.035270281907441,2.6510825949195462,2123.1480533799163,895.9717734090684,0.0,0.1656926621824716,4.639394541109206,11.0,102.88096311483656,Queens,Local
